0 0 -50.5
1 -51.005 -0
2 -0 2575.75
3 2601.51 0
4 0 -131376
5 -132690 -0
6 -0 6.70085e+06
7 6.76785e+06 0
8 0 -3.41777e+08
9 -3.45194e+08 -0
10 -0 1.74323e+10
11 1.76066e+10 0
12 0 -8.89135e+11
13 -8.98027e+11 -0
14 -0 4.53503e+13
15 4.58039e+13 0
16 0 -2.31309e+15
17 -2.33623e+15 -0
18 -0 1.17979e+17
19 1.19159e+17 0
20 0 -6.01754e+18
21 -6.07771e+18 -0
22 -0 3.06925e+20
23 3.09994e+20 0
24 0 -1.56547e+22
25 -1.58112e+22 -0
26 -0 7.98467e+23
27 8.06452e+23 0
28 0 -4.07258e+25
29 -4.11331e+25 -0
30 -0 2.07722e+27
31 2.09799e+27 0
32 0 -1.05949e+29
33 -1.07008e+29 -0
34 -0 5.40391e+30
35 5.45795e+30 0
36 0 -2.75626e+32
37 -2.78383e+32 -0
38 -0 1.40583e+34
39 1.41989e+34 0
40 0 -7.17045e+35
41 -7.24215e+35 -0
42 -0 3.65729e+37
43 3.69386e+37 0
44 0 -1.8654e+39
45 -1.88405e+39 -0
46 -0 9.51447e+40
47 9.60962e+40 0
48 0 -4.85286e+42
49 -4.90138e+42 -0
50 -0 2.4752e+44
51 2.49995e+44 0
52 0 -1.26248e+46
53 -1.2751e+46 -0
54 -0 6.43926e+47
55 6.50365e+47 0
56 0 -3.28434e+49
57 -3.31719e+49 -0
58 -0 1.67518e+51
59 1.69193e+51 0
60 0 -8.54425e+52
61 -8.62969e+52 -0
62 -0 4.35799e+54
63 4.40157e+54 0
64 0 -2.2228e+56
65 -2.24502e+56 -0
66 -0 1.13374e+58
67 1.14507e+58 0
68 0 -5.78262e+59
69 -5.84045e+59 -0
70 -0 2.94943e+61
71 2.97892e+61 0
72 0 -1.50436e+63
73 -1.5194e+63 -0
74 -0 7.67296e+64
75 7.74969e+64 0
76 0 -3.9136e+66
77 -3.95273e+66 -0
78 -0 1.99613e+68
79 2.01609e+68 0
80 0 -1.01813e+70
81 -1.02831e+70 -0
82 -0 5.19295e+71
83 5.24488e+71 0
84 0 -2.64866e+73
85 -2.67515e+73 -0
86 -0 1.35095e+75
87 1.36446e+75 0
88 0 -6.89053e+76
89 -6.95943e+76 -0
90 -0 3.51451e+78
91 3.54966e+78 0
92 0 -1.79258e+80
93 -1.8105e+80 -0
94 -0 9.14304e+81
95 9.23447e+81 0
96 0 -4.66341e+83
97 -4.71004e+83 -0
98 -0 2.37857e+85
99 2.40236e+85 0
100 0 -1.21319e+87
101 -1.22532e+87 -0
102 -0 6.18788e+88
103 6.24976e+88 0
104 0 -3.15613e+90
105 -3.18769e+90 -0
106 -0 1.60978e+92
107 1.62588e+92 0
108 0 -8.2107e+93
109 -8.2928e+93 -0
110 -0 4.18787e+95
111 4.22974e+95 0
112 0 -2.13602e+97
113 -2.15738e+97 -0
114 -0 1.08948e+99
115 1.10037e+99 0
116 0 -5.55688e+100
117 -5.61245e+100 -0
118 -0 2.83429e+102
119 2.86263e+102 0
120 0 -1.44563e+104
121 -1.46008e+104 -0
122 -0 7.37342e+105
123 7.44716e+105 0
124 0 -3.76082e+107
125 -3.79842e+107 -0
126 -0 1.9182e+109
127 1.93739e+109 0
128 0 -9.7838e+110
129 -9.88164e+110 -0
130 -0 4.99023e+112
131 5.04013e+112 0
132 0 -2.54526e+114
133 -2.57072e+114 -0
134 -0 1.29821e+116
135 1.31119e+116 0
136 0 -6.62153e+117
137 -6.68775e+117 -0
138 -0 3.37731e+119
139 3.41109e+119 0
140 0 -1.7226e+121
141 -1.73982e+121 -0
142 -0 8.78611e+122
143 8.87397e+122 0
